account_id,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,first_target_month,recovered_amount,analytical_grain
ACC0000001,BRW0010742,15,MEDIUM,CONSUMER,678074.03,2026-02,114222.84,account across observation period; monthly scorecard is account-month
ACC0008101,BRW0007224,1,NPA,AUTO,640419.38,2026-01,149437.4,account across observation period; monthly scorecard is account-month
ACC0008102,BRW0009476,0,LOW,CONSUMER,510083.66,,0.0,account across observation period; monthly scorecard is account-month
ACC0008103,BRW0011443,30,MEDIUM,CREDIT_CARD,144275.61,,44483.27,account across observation period; monthly scorecard is account-month
ACC0008104,BRW0005694,75,MEDIUM,AUTO,7165.89,2026-01,117537.58,account across observation period; monthly scorecard is account-month
ACC0008105,BRW0007689,90,NPA,BNPL,696018.72,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008106,BRW0007511,0,LOW,AUTO,162221.6,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008107,BRW0010597,30,HIGH,AUTO,110194.03,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0008108,BRW0000351,0,LOW,CONSUMER,2483.46,2026-03,37798.41,account across observation period; monthly scorecard is account-month
ACC0008109,BRW0009868,90,NPA,BNPL,272541.18,2026-06,98690.82,account across observation period; monthly scorecard is account-month
ACC0008110,BRW0005505,45,HIGH,CREDIT_CARD,475583.22,2026-03,35417.5,account across observation period; monthly scorecard is account-month
ACC0008111,BRW0002236,5,LOW,BNPL,114306.29,2026-01,65876.82,account across observation period; monthly scorecard is account-month
ACC0008112,BRW0003882,30,NPA,PERSONAL,219346.75,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008113,BRW0011866,75,LOW,CREDIT_CARD,136062.66,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008114,BRW0003769,75,LOW,BNPL,11489.72,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008115,BRW0010555,15,MEDIUM,PERSONAL,549290.48,2026-02,69734.42,account across observation period; monthly scorecard is account-month
ACC0008116,BRW0010598,90,HIGH,BNPL,282638.77,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008117,BRW0001453,0,MEDIUM,BNPL,8463.6,2026-07,127518.05,account across observation period; monthly scorecard is account-month
ACC0008118,BRW0002948,60,MEDIUM,AUTO,598820.22,2026-07,70959.51,account across observation period; monthly scorecard is account-month
ACC0008119,BRW0006487,0,NPA,AUTO,397436.15,2026-02,7834.19,account across observation period; monthly scorecard is account-month
ACC0008120,BRW0003846,120,NPA,CREDIT_CARD,30739.56,2026-03,225933.07,account across observation period; monthly scorecard is account-month
ACC0008121,BRW0007093,15,LOW,PERSONAL,36011.37,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008122,BRW0004929,75,NPA,CREDIT_CARD,70998.35,2026-01,173759.69,account across observation period; monthly scorecard is account-month
ACC0008123,BRW0000057,5,MEDIUM,AUTO,68831.16,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008124,BRW0003059,60,HIGH,AUTO,161322.27,,0.0,account across observation period; monthly scorecard is account-month
ACC0008125,BRW0004621,45,HIGH,BNPL,55752.8,2026-05,174559.3,account across observation period; monthly scorecard is account-month
ACC0008126,BRW0011602,180,MEDIUM,CONSUMER,305136.97,,0.0,account across observation period; monthly scorecard is account-month
ACC0008127,BRW0006975,5,LOW,PERSONAL,649875.7,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008128,BRW0007783,30,NPA,CREDIT_CARD,265801.78,,0.0,account across observation period; monthly scorecard is account-month
ACC0008129,BRW0009263,90,HIGH,PERSONAL,20441.02,2026-01,312705.57,account across observation period; monthly scorecard is account-month
ACC0008130,BRW0001727,180,LOW,CREDIT_CARD,677390.28,2026-03,96055.2,account across observation period; monthly scorecard is account-month
ACC0008131,BRW0009812,75,HIGH,CREDIT_CARD,600156.89,2026-04,113293.21,account across observation period; monthly scorecard is account-month
ACC0008132,BRW0005715,75,NPA,BNPL,540096.31,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0008133,BRW0009711,15,MEDIUM,CONSUMER,590032.71,2026-06,93839.71,account across observation period; monthly scorecard is account-month
ACC0008134,BRW0011991,5,MEDIUM,CONSUMER,2702.1,2026-03,28567.35,account across observation period; monthly scorecard is account-month
ACC0008135,BRW0001693,75,NPA,CONSUMER,651713.4,2026-03,17192.26,account across observation period; monthly scorecard is account-month
ACC0008136,BRW0007716,30,NPA,CREDIT_CARD,49980.11,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008137,BRW0007223,5,HIGH,AUTO,160975.12,2026-04,102582.8,account across observation period; monthly scorecard is account-month
ACC0008138,BRW0009324,15,HIGH,CONSUMER,254708.7,2026-02,37374.36,account across observation period; monthly scorecard is account-month
ACC0008139,BRW0010859,0,MEDIUM,AUTO,325283.91,2026-01,125917.04,account across observation period; monthly scorecard is account-month
ACC0008140,BRW0007689,60,NPA,BNPL,238190.44,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008141,BRW0007493,0,LOW,CONSUMER,430713.8,,250713.9,account across observation period; monthly scorecard is account-month
ACC0008142,BRW0006297,60,LOW,BNPL,586715.46,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0008143,BRW0002479,75,HIGH,AUTO,261894.02,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008144,BRW0008280,15,NPA,PERSONAL,10448.3,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008145,BRW0004973,75,MEDIUM,CONSUMER,187692.91,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008146,BRW0005763,60,HIGH,CREDIT_CARD,381957.78,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008147,BRW0007814,1,LOW,CREDIT_CARD,99227.68,2026-08,0.0,account across observation period; monthly scorecard is account-month
ACC0008148,BRW0000300,15,NPA,CONSUMER,257745.83,2026-02,53254.92,account across observation period; monthly scorecard is account-month
ACC0008149,BRW0005861,5,LOW,CONSUMER,535820.38,2026-01,35902.23,account across observation period; monthly scorecard is account-month
ACC0008150,BRW0002070,60,MEDIUM,CREDIT_CARD,372102.62,2026-01,18031.36,account across observation period; monthly scorecard is account-month
ACC0008151,BRW0009134,0,HIGH,AUTO,46681.43,,0.0,account across observation period; monthly scorecard is account-month
ACC0008152,BRW0002919,15,NPA,PERSONAL,435733.51,,0.0,account across observation period; monthly scorecard is account-month
ACC0008153,BRW0006079,30,MEDIUM,BNPL,113368.59,2026-07,93019.45,account across observation period; monthly scorecard is account-month
ACC0008154,BRW0009870,120,MEDIUM,AUTO,303807.93,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008155,BRW0002665,60,NPA,BNPL,112689.49,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0008156,BRW0004671,15,MEDIUM,CREDIT_CARD,531829.97,2026-03,136465.32,account across observation period; monthly scorecard is account-month
ACC0008157,BRW0010696,30,NPA,CREDIT_CARD,537890.11,,0.0,account across observation period; monthly scorecard is account-month
ACC0008158,BRW0006421,5,HIGH,PERSONAL,72606.19,2026-06,102924.77,account across observation period; monthly scorecard is account-month
ACC0008159,BRW0000603,15,LOW,AUTO,624949.37,2026-05,106836.48,account across observation period; monthly scorecard is account-month
ACC0008160,BRW0000073,75,LOW,BNPL,442583.96,,24326.08,account across observation period; monthly scorecard is account-month
ACC0008161,BRW0003649,5,NPA,AUTO,134897.27,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0008162,BRW0006108,120,NPA,CREDIT_CARD,162989.34,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008163,BRW0003287,1,LOW,CREDIT_CARD,564079.71,2026-02,110126.3,account across observation period; monthly scorecard is account-month
ACC0008164,BRW0001874,75,HIGH,CREDIT_CARD,606511.5,,0.0,account across observation period; monthly scorecard is account-month
ACC0008165,BRW0001962,30,NPA,BNPL,492756.74,,232247.81,account across observation period; monthly scorecard is account-month
ACC0008166,BRW0011918,180,LOW,AUTO,668431.34,,101783.5,account across observation period; monthly scorecard is account-month
ACC0008167,BRW0009415,75,MEDIUM,PERSONAL,255301.54,2026-01,135810.77,account across observation period; monthly scorecard is account-month
ACC0008168,BRW0003031,1,LOW,BNPL,641079.69,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0008169,BRW0008809,0,HIGH,BNPL,404233.58,,0.0,account across observation period; monthly scorecard is account-month
ACC0008170,BRW0011285,60,HIGH,BNPL,153993.69,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008171,BRW0009369,0,MEDIUM,PERSONAL,334884.2,,30695.14,account across observation period; monthly scorecard is account-month
ACC0008172,BRW0000589,180,LOW,CREDIT_CARD,15601.0,,75422.73,account across observation period; monthly scorecard is account-month
ACC0008173,BRW0004144,180,LOW,CONSUMER,62475.43,2026-01,94797.44,account across observation period; monthly scorecard is account-month
ACC0008174,BRW0010055,120,NPA,AUTO,481926.15,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0008175,BRW0008377,60,NPA,BNPL,567913.92,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0008176,BRW0003612,180,NPA,PERSONAL,646523.7,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0008177,BRW0004609,1,HIGH,AUTO,636560.22,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0008178,BRW0011461,75,NPA,BNPL,586246.2,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008179,,1,MEDIUM,PERSONAL,201844.93,2026-03,53556.75,account across observation period; monthly scorecard is account-month
ACC0008180,BRW0002423,0,NPA,PERSONAL,99834.29,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008181,BRW0009436,30,NPA,BNPL,610132.59,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008182,BRW0001274,1,NPA,BNPL,640283.79,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0008183,BRW0010300,75,NPA,CONSUMER,256069.91,,120161.89,account across observation period; monthly scorecard is account-month
ACC0008184,BRW0008350,0,LOW,AUTO,649991.09,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008185,BRW0002411,0,LOW,CONSUMER,19693.79,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008186,BRW0004273,30,LOW,BNPL,279756.05,,12014.43,account across observation period; monthly scorecard is account-month
ACC0008187,BRW0009523,15,LOW,CREDIT_CARD,448955.65,2026-01,28008.71,account across observation period; monthly scorecard is account-month
ACC0008188,BRW0009971,0,HIGH,CREDIT_CARD,193230.72,,86884.51,account across observation period; monthly scorecard is account-month
ACC0008189,BRW0002704,75,MEDIUM,BNPL,276719.53,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008190,BRW0001220,5,NPA,CONSUMER,641657.4,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0008191,BRW0010845,45,LOW,BNPL,35480.55,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008192,BRW0010385,180,MEDIUM,PERSONAL,373373.69,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008193,BRW0002813,5,MEDIUM,AUTO,419319.5,2026-02,400767.24,account across observation period; monthly scorecard is account-month
ACC0008194,BRW0008424,30,MEDIUM,CONSUMER,211794.1,2026-05,122480.76,account across observation period; monthly scorecard is account-month
ACC0008195,BRW0009347,180,HIGH,BNPL,170649.93,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008196,BRW0000945,180,LOW,CREDIT_CARD,477065.01,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008197,BRW0006625,75,MEDIUM,AUTO,580451.56,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008198,BRW0001187,90,NPA,BNPL,470567.51,,34285.31,account across observation period; monthly scorecard is account-month
ACC0008199,,5,NPA,AUTO,180988.08,,0.0,account across observation period; monthly scorecard is account-month
ACC0008200,BRW0006108,180,LOW,CREDIT_CARD,351899.28,2026-04,37186.4,account across observation period; monthly scorecard is account-month
ACC0008201,BRW0005215,75,MEDIUM,AUTO,686041.24,2026-02,149837.98,account across observation period; monthly scorecard is account-month
ACC0008202,BRW0007122,15,HIGH,CREDIT_CARD,400986.13,,71903.87,account across observation period; monthly scorecard is account-month
ACC0008203,BRW0006789,45,HIGH,CREDIT_CARD,113644.43,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0008204,BRW0008059,180,LOW,PERSONAL,304906.95,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0008205,BRW0008187,1,MEDIUM,PERSONAL,138222.75,2026-01,27424.24,account across observation period; monthly scorecard is account-month
ACC0008206,BRW0005339,5,HIGH,CONSUMER,124653.96,2026-01,60045.53,account across observation period; monthly scorecard is account-month
ACC0008207,BRW0010782,120,HIGH,CONSUMER,688640.33,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0008208,BRW0000491,5,NPA,CREDIT_CARD,427618.77,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0008209,BRW0000290,45,NPA,BNPL,528653.6,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0008210,BRW0011957,90,HIGH,PERSONAL,387799.41,2026-01,266980.66000000003,account across observation period; monthly scorecard is account-month
ACC0008211,,5,NPA,AUTO,204366.55,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0008212,BRW0001123,180,HIGH,AUTO,304950.26,2026-01,98027.46,account across observation period; monthly scorecard is account-month
ACC0008213,BRW0005228,75,MEDIUM,AUTO,596542.32,,0.0,account across observation period; monthly scorecard is account-month
