target_id,account_id,campaign_id,target_date,priority,recommended_channel,status,target_date_parsed,month
TGT0009364,ACC0005327,CMP0000111,2026-08-02,5,VOICE,SKIPPED,2026-08-02,2026-08
TGT0009365,ACC0012703,CMP0000030,2026-02-05,9,WHATSAPP,SKIPPED,2026-02-05,2026-02
TGT0009366,ACC0028181,CMP0000110,2026-02-05,1,FIELD,EXPIRED,2026-02-05,2026-02
TGT0009367,ACC0016138,CMP0000098,2026-02-27,10,VOICE,CONTACTED,2026-02-27,2026-02
TGT0009368,ACC0028106,CMP0000084,2026-03-09,5,WHATSAPP,CONTACTED,2026-03-09,2026-03
TGT0009369,ACC0013372,CMP0000061,2026-01-14,4,FIELD,QUEUED,2026-01-14,2026-01
TGT0009370,ACC0006842,CMP0000119,2026-05-01,1,SMS,SKIPPED,2026-05-01,2026-05
TGT0009371,ACC0025840,CMP0000065,2026-07-11,5,FIELD,CONTACTED,2026-07-11,2026-07
TGT0009372,ACC0020509,CMP0000108,2026-01-03,8,SMS,CONTACTED,2026-01-03,2026-01
TGT0009373,ACC0003187,CMP0000094,2026-04-24,10,VOICE,CONTACTED,2026-04-24,2026-04
TGT0009374,ACC0020130,CMP0000038,2026-03-29,2,SMS,EXPIRED,2026-03-29,2026-03
TGT0009375,ACC0006592,CMP0000108,2026-04-30,2,VOICE,SKIPPED,2026-04-30,2026-04
TGT0009376,ACC0002511,CMP0000020,2026-06-17,10,FIELD,QUEUED,2026-06-17,2026-06
TGT0009377,ACC0029911,CMP0000071,2026-03-09,3,VOICE,EXPIRED,2026-03-09,2026-03
TGT0009378,ACC0005698,CMP0000070,2026-01-18,3,FIELD,EXPIRED,2026-01-18,2026-01
TGT0009379,ACC0005464,CMP0000048,2026-01-28,8,VOICE,QUEUED,2026-01-28,2026-01
TGT0009380,ACC0024511,CMP0000025,2026-03-13,10,SMS,QUEUED,2026-03-13,2026-03
TGT0009381,ACC0009869,CMP0000023,2026-06-18,2,FIELD,CONTACTED,2026-06-18,2026-06
TGT0009382,ACC0005824,CMP0000032,2026-04-24,1,SMS,SKIPPED,2026-04-24,2026-04
TGT0009383,ACC0026013,CMP0000052,2026-02-22,3,SMS,CONTACTED,2026-02-22,2026-02
TGT0009384,ACC0001635,CMP0000016,2026-01-13,8,SMS,CONTACTED,2026-01-13,2026-01
TGT0009385,ACC0028903,CMP0000045,2026-04-30,8,FIELD,CONTACTED,2026-04-30,2026-04
TGT0009386,ACC0026959,CMP0000118,2026-04-22,6,WHATSAPP,EXPIRED,2026-04-22,2026-04
TGT0009387,ACC0022988,CMP0000082,2026-06-09,1,FIELD,SKIPPED,2026-06-09,2026-06
TGT0009388,ACC0020605,CMP0000081,2026-07-19,9,VOICE,EXPIRED,2026-07-19,2026-07
TGT0009389,ACC0012465,CMP0000092,2026-07-05,5,FIELD,SKIPPED,2026-07-05,2026-07
TGT0009390,ACC0023769,CMP0000115,2026-07-10,2,SMS,SKIPPED,2026-07-10,2026-07
TGT0009391,ACC0007035,CMP0000014,2026-07-12,8,SMS,CONTACTED,2026-07-12,2026-07
TGT0009392,ACC0022088,CMP0000092,2026-05-21,8,WHATSAPP,CONTACTED,2026-05-21,2026-05
TGT0009393,ACC0027616,CMP0000039,2026-05-07,4,VOICE,SKIPPED,2026-05-07,2026-05
TGT0009394,ACC0027801,CMP0000004,2026-05-17,6,VOICE,QUEUED,2026-05-17,2026-05
TGT0009395,ACC0028690,CMP0000035,2026-05-21,9,SMS,CONTACTED,2026-05-21,2026-05
TGT0009396,ACC0014443,CMP0000076,2026-04-14,3,VOICE,QUEUED,2026-04-14,2026-04
TGT0009397,ACC0011831,CMP0000003,2026-04-08,5,VOICE,CONTACTED,2026-04-08,2026-04
TGT0009398,ACC0008582,CMP0000050,2026-03-22,1,SMS,EXPIRED,2026-03-22,2026-03
TGT0009399,ACC0021379,CMP0000097,2026-05-14,7,WHATSAPP,SKIPPED,2026-05-14,2026-05
TGT0009400,ACC0002803,CMP0000081,2026-03-11,2,SMS,EXPIRED,2026-03-11,2026-03
TGT0009401,ACC0007521,CMP0000120,2026-05-15,3,VOICE,SKIPPED,2026-05-15,2026-05
TGT0009402,ACC0014040,CMP0000036,2026-05-20,8,FIELD,QUEUED,2026-05-20,2026-05
TGT0009403,ACC0016815,CMP0000104,2026-04-21,5,FIELD,QUEUED,2026-04-21,2026-04
TGT0009404,ACC0005712,CMP0000008,2026-02-23,2,WHATSAPP,CONTACTED,2026-02-23,2026-02
TGT0009405,ACC0028386,CMP0000101,2026-05-10,4,WHATSAPP,QUEUED,2026-05-10,2026-05
TGT0009406,ACC0000433,CMP0000062,2026-07-20,5,SMS,EXPIRED,2026-07-20,2026-07
TGT0009407,ACC0002732,CMP0000080,2026-07-25,3,SMS,SKIPPED,2026-07-25,2026-07
TGT0009408,ACC0025938,CMP0000045,2026-04-21,10,VOICE,EXPIRED,2026-04-21,2026-04
TGT0009409,ACC0022557,CMP0000034,2026-07-25,2,VOICE,EXPIRED,2026-07-25,2026-07
TGT0009410,ACC0022310,CMP0000111,2026-07-01,4,WHATSAPP,EXPIRED,2026-07-01,2026-07
TGT0009411,ACC0027610,CMP0000085,2026-01-10,3,SMS,CONTACTED,2026-01-10,2026-01
TGT0009412,ACC0019322,CMP0000033,2026-06-29,9,SMS,SKIPPED,2026-06-29,2026-06
TGT0009413,ACC0001978,CMP0000108,2026-03-02,8,WHATSAPP,QUEUED,2026-03-02,2026-03
TGT0009414,ACC0017260,CMP0000010,2026-03-28,2,VOICE,CONTACTED,2026-03-28,2026-03
TGT0009415,ACC0013302,CMP0000093,2026-07-18,4,FIELD,EXPIRED,2026-07-18,2026-07
TGT0009416,ACC0009887,CMP0000037,2026-03-12,3,VOICE,QUEUED,2026-03-12,2026-03
TGT0009417,ACC0006269,CMP0000109,2026-04-10,8,WHATSAPP,SKIPPED,2026-04-10,2026-04
TGT0009418,ACC0015031,CMP0000025,2026-05-21,3,SMS,EXPIRED,2026-05-21,2026-05
TGT0009419,ACC0029774,CMP0000047,2026-05-23,3,VOICE,SKIPPED,2026-05-23,2026-05
TGT0009420,ACC0001182,CMP0000052,2026-03-16,3,WHATSAPP,EXPIRED,2026-03-16,2026-03
TGT0009421,ACC0023494,CMP0000084,2026-02-25,3,VOICE,SKIPPED,2026-02-25,2026-02
TGT0009422,ACC0027666,CMP0000057,2026-01-11,1,WHATSAPP,QUEUED,2026-01-11,2026-01
TGT0009423,ACC0025954,CMP0000044,2026-03-31,8,SMS,CONTACTED,2026-03-31,2026-03
TGT0009424,ACC0018837,CMP0000111,2026-03-25,10,WHATSAPP,QUEUED,2026-03-25,2026-03
TGT0009425,ACC0013856,CMP0000042,2026-08-03,9,VOICE,QUEUED,2026-08-03,2026-08
TGT0009426,ACC0014247,CMP0000081,2026-02-15,7,FIELD,CONTACTED,2026-02-15,2026-02
TGT0009427,ACC0022035,CMP0000037,2026-06-15,7,WHATSAPP,SKIPPED,2026-06-15,2026-06
TGT0009428,ACC0026669,CMP0000111,2026-05-02,10,SMS,QUEUED,2026-05-02,2026-05
TGT0009429,ACC0022682,CMP0000092,2026-07-21,9,SMS,CONTACTED,2026-07-21,2026-07
TGT0009430,ACC0008703,CMP0000102,2026-04-06,10,FIELD,SKIPPED,2026-04-06,2026-04
TGT0009431,ACC0018060,CMP0000070,2026-06-11,2,FIELD,SKIPPED,2026-06-11,2026-06
TGT0009432,ACC0004095,CMP0000093,2026-04-24,5,WHATSAPP,SKIPPED,2026-04-24,2026-04
TGT0009433,ACC0005390,CMP0000116,2026-06-17,6,VOICE,QUEUED,2026-06-17,2026-06
TGT0009434,ACC0001489,CMP0000083,2026-02-01,5,VOICE,CONTACTED,2026-02-01,2026-02
TGT0009435,ACC0023690,CMP0000018,2026-07-01,6,WHATSAPP,EXPIRED,2026-07-01,2026-07
TGT0009436,ACC0022565,CMP0000098,2026-06-23,8,SMS,SKIPPED,2026-06-23,2026-06
TGT0009437,ACC0014059,CMP0000025,2026-01-03,3,VOICE,SKIPPED,2026-01-03,2026-01
TGT0009438,ACC0007777,CMP0000034,2026-03-03,7,WHATSAPP,EXPIRED,2026-03-03,2026-03
TGT0009439,ACC0020026,CMP0000045,2026-05-20,3,WHATSAPP,EXPIRED,2026-05-20,2026-05
TGT0009440,ACC0010822,CMP0000073,2026-02-20,2,VOICE,CONTACTED,2026-02-20,2026-02
TGT0009441,ACC0012658,CMP0000010,2026-06-13,10,SMS,CONTACTED,2026-06-13,2026-06
TGT0009442,ACC0020607,CMP0000102,2026-04-25,3,WHATSAPP,SKIPPED,2026-04-25,2026-04
TGT0009443,ACC0007884,CMP0000057,2026-03-03,9,FIELD,QUEUED,2026-03-03,2026-03
TGT0009444,ACC0011303,CMP0000014,2026-06-08,10,WHATSAPP,CONTACTED,2026-06-08,2026-06
TGT0009445,ACC0004211,CMP0000106,2026-02-22,10,VOICE,SKIPPED,2026-02-22,2026-02
TGT0009446,ACC0005557,CMP0000095,2026-01-14,2,SMS,CONTACTED,2026-01-14,2026-01
TGT0009447,ACC0016393,CMP0000065,2026-05-11,7,VOICE,EXPIRED,2026-05-11,2026-05
TGT0009448,ACC0005641,CMP0000098,2026-04-26,7,VOICE,CONTACTED,2026-04-26,2026-04
TGT0009449,ACC0028671,CMP0000074,2026-01-16,4,SMS,CONTACTED,2026-01-16,2026-01
TGT0009450,ACC0019306,CMP0000097,2026-05-15,8,FIELD,CONTACTED,2026-05-15,2026-05
TGT0009451,ACC0011635,CMP0000046,2026-07-07,6,WHATSAPP,SKIPPED,2026-07-07,2026-07
TGT0009452,ACC0022036,CMP0000061,2026-05-31,6,SMS,QUEUED,2026-05-31,2026-05
TGT0009453,ACC0015796,CMP0000067,2026-06-25,1,VOICE,EXPIRED,2026-06-25,2026-06
TGT0009454,ACC0008312,CMP0000021,2026-07-10,1,WHATSAPP,SKIPPED,2026-07-10,2026-07
TGT0009455,ACC0026317,CMP0000001,2026-01-12,8,SMS,CONTACTED,2026-01-12,2026-01
TGT0009456,ACC0012528,CMP0000043,2026-03-06,9,FIELD,SKIPPED,2026-03-06,2026-03
TGT0009457,ACC0003518,CMP0000085,2026-03-20,1,WHATSAPP,EXPIRED,2026-03-20,2026-03
TGT0009458,ACC0010879,CMP0000051,2026-02-18,7,WHATSAPP,EXPIRED,2026-02-18,2026-02
TGT0009459,ACC0027044,CMP0000105,2026-01-04,3,VOICE,EXPIRED,2026-01-04,2026-01
TGT0009460,ACC0000228,CMP0000040,2026-03-31,2,WHATSAPP,QUEUED,2026-03-31,2026-03
TGT0009461,ACC0020606,CMP0000035,2026-07-14,9,FIELD,SKIPPED,2026-07-14,2026-07
TGT0009462,ACC0015753,CMP0000114,2026-04-04,7,SMS,EXPIRED,2026-04-04,2026-04
TGT0009463,ACC0014566,CMP0000107,2026-03-17,10,VOICE,SKIPPED,2026-03-17,2026-03
TGT0009464,ACC0025505,CMP0000057,2026-02-12,5,FIELD,EXPIRED,2026-02-12,2026-02
TGT0009465,ACC0003960,CMP0000032,2026-08-07,4,WHATSAPP,SKIPPED,2026-08-07,2026-08
TGT0009466,ACC0001090,CMP0000012,2026-06-20,10,VOICE,SKIPPED,2026-06-20,2026-06
TGT0009467,ACC0002689,CMP0000002,2026-04-19,2,WHATSAPP,EXPIRED,2026-04-19,2026-04
TGT0009468,ACC0005676,CMP0000045,2026-04-07,1,SMS,CONTACTED,2026-04-07,2026-04
TGT0009469,ACC0020452,CMP0000067,2026-02-07,5,WHATSAPP,SKIPPED,2026-02-07,2026-02
TGT0009470,ACC0021437,CMP0000011,2026-06-04,8,FIELD,SKIPPED,2026-06-04,2026-06
TGT0009471,ACC0011839,CMP0000091,2026-04-05,7,FIELD,CONTACTED,2026-04-05,2026-04
TGT0009472,ACC0009169,CMP0000041,2026-03-13,1,SMS,SKIPPED,2026-03-13,2026-03
TGT0009473,ACC0026160,CMP0000023,2026-04-24,10,FIELD,SKIPPED,2026-04-24,2026-04
TGT0009474,ACC0028362,CMP0000035,2026-06-02,3,SMS,EXPIRED,2026-06-02,2026-06
TGT0009475,ACC0020422,CMP0000020,2026-02-09,2,FIELD,SKIPPED,2026-02-09,2026-02
TGT0009476,ACC0000416,CMP0000022,2026-01-29,3,FIELD,SKIPPED,2026-01-29,2026-01
TGT0009477,ACC0021697,CMP0000002,2026-01-09,3,FIELD,CONTACTED,2026-01-09,2026-01
TGT0009478,ACC0028457,CMP0000061,2026-01-31,10,VOICE,CONTACTED,2026-01-31,2026-01
TGT0009479,ACC0017030,CMP0000104,2026-08-03,1,VOICE,EXPIRED,2026-08-03,2026-08
TGT0009480,ACC0024898,CMP0000029,2026-02-03,7,VOICE,EXPIRED,2026-02-03,2026-02
TGT0009481,ACC0003896,CMP0000078,2026-05-14,1,VOICE,CONTACTED,2026-05-14,2026-05
TGT0009482,ACC0004066,CMP0000081,2026-06-05,5,FIELD,SKIPPED,2026-06-05,2026-06
TGT0009483,ACC0013129,CMP0000100,2026-05-07,5,VOICE,SKIPPED,2026-05-07,2026-05
TGT0009484,ACC0023404,CMP0000073,2026-01-18,1,SMS,CONTACTED,2026-01-18,2026-01
TGT0009485,ACC0026402,CMP0000020,2026-04-07,1,VOICE,SKIPPED,2026-04-07,2026-04
TGT0009486,ACC0022067,CMP0000010,2026-04-25,5,VOICE,QUEUED,2026-04-25,2026-04
TGT0009487,ACC0027481,CMP0000012,2026-05-15,7,VOICE,SKIPPED,2026-05-15,2026-05
TGT0009488,ACC0021186,CMP0000036,2026-04-23,2,SMS,QUEUED,2026-04-23,2026-04
TGT0009489,ACC0023620,CMP0000056,2026-05-11,3,VOICE,QUEUED,2026-05-11,2026-05
TGT0009490,ACC0007941,CMP0000086,2026-03-06,10,SMS,QUEUED,2026-03-06,2026-03
TGT0009491,ACC0027077,CMP0000086,2026-06-04,9,SMS,CONTACTED,2026-06-04,2026-06
TGT0009492,ACC0000292,CMP0000068,2026-06-17,7,VOICE,SKIPPED,2026-06-17,2026-06
TGT0009493,ACC0003553,CMP0000027,2026-01-04,1,SMS,SKIPPED,2026-01-04,2026-01
TGT0009494,ACC0027981,CMP0000066,2026-01-06,4,WHATSAPP,CONTACTED,2026-01-06,2026-01
TGT0009495,ACC0007497,CMP0000031,2026-07-09,1,SMS,SKIPPED,2026-07-09,2026-07
TGT0009496,ACC0005452,CMP0000012,2026-03-01,2,FIELD,EXPIRED,2026-03-01,2026-03
TGT0009497,ACC0006994,CMP0000037,2026-04-12,9,WHATSAPP,CONTACTED,2026-04-12,2026-04
TGT0009498,ACC0012310,CMP0000091,2026-05-05,9,VOICE,CONTACTED,2026-05-05,2026-05
TGT0009499,ACC0006132,CMP0000056,2026-01-20,8,SMS,CONTACTED,2026-01-20,2026-01
TGT0009500,ACC0013582,CMP0000069,2026-03-16,4,WHATSAPP,SKIPPED,2026-03-16,2026-03
TGT0009501,ACC0004174,CMP0000011,2026-01-19,4,FIELD,QUEUED,2026-01-19,2026-01
TGT0009502,ACC0003893,CMP0000083,2026-05-02,9,FIELD,SKIPPED,2026-05-02,2026-05
TGT0009503,ACC0023077,CMP0000120,2026-06-01,5,SMS,QUEUED,2026-06-01,2026-06
TGT0009504,ACC0018733,CMP0000081,2026-06-09,9,WHATSAPP,EXPIRED,2026-06-09,2026-06
TGT0009505,ACC0009839,CMP0000110,2026-06-19,2,VOICE,SKIPPED,2026-06-19,2026-06
TGT0009506,ACC0008006,CMP0000073,2026-03-15,1,VOICE,SKIPPED,2026-03-15,2026-03
TGT0009507,ACC0002888,CMP0000096,2026-04-29,4,VOICE,CONTACTED,2026-04-29,2026-04
TGT0009508,ACC0017453,CMP0000006,2026-01-13,3,SMS,CONTACTED,2026-01-13,2026-01
TGT0009509,ACC0029767,CMP0000019,2026-07-11,8,WHATSAPP,EXPIRED,2026-07-11,2026-07
TGT0009510,ACC0008312,CMP0000085,2026-04-15,1,FIELD,QUEUED,2026-04-15,2026-04
TGT0009511,ACC0018606,CMP0000033,2026-03-05,7,FIELD,CONTACTED,2026-03-05,2026-03
TGT0009512,ACC0016393,CMP0000077,2026-07-06,10,WHATSAPP,CONTACTED,2026-07-06,2026-07
TGT0009513,ACC0003506,CMP0000028,2026-03-13,6,VOICE,QUEUED,2026-03-13,2026-03
TGT0009514,ACC0015172,CMP0000041,2026-06-30,8,VOICE,CONTACTED,2026-06-30,2026-06
TGT0009515,ACC0004471,CMP0000102,2026-07-19,5,VOICE,EXPIRED,2026-07-19,2026-07
TGT0009516,ACC0022308,CMP0000054,2026-02-22,6,WHATSAPP,QUEUED,2026-02-22,2026-02
TGT0009517,ACC0017385,CMP0000046,2026-06-13,9,SMS,EXPIRED,2026-06-13,2026-06
TGT0009518,ACC0027689,CMP0000012,2026-03-18,7,SMS,EXPIRED,2026-03-18,2026-03
TGT0009519,ACC0001322,CMP0000086,2026-01-03,4,WHATSAPP,SKIPPED,2026-01-03,2026-01
TGT0009520,ACC0004014,CMP0000090,2026-06-23,1,VOICE,SKIPPED,2026-06-23,2026-06
TGT0009521,ACC0017215,CMP0000112,2026-01-19,1,WHATSAPP,SKIPPED,2026-01-19,2026-01
TGT0009522,ACC0015350,CMP0000110,2026-03-15,10,VOICE,CONTACTED,2026-03-15,2026-03
TGT0009523,ACC0023979,CMP0000027,2026-04-16,2,FIELD,EXPIRED,2026-04-16,2026-04
TGT0009524,ACC0026182,CMP0000008,2026-04-30,8,FIELD,EXPIRED,2026-04-30,2026-04
TGT0009525,ACC0000269,CMP0000077,2026-05-07,6,SMS,SKIPPED,2026-05-07,2026-05
TGT0009526,ACC0024348,CMP0000057,2026-07-11,9,SMS,SKIPPED,2026-07-11,2026-07
TGT0009527,ACC0023456,CMP0000082,2026-02-18,8,FIELD,SKIPPED,2026-02-18,2026-02
TGT0009528,ACC0002415,CMP0000105,2026-06-21,8,FIELD,QUEUED,2026-06-21,2026-06
TGT0009529,ACC0022894,CMP0000037,2026-01-24,5,FIELD,EXPIRED,2026-01-24,2026-01
TGT0009530,ACC0002613,CMP0000094,2026-03-17,8,WHATSAPP,QUEUED,2026-03-17,2026-03
TGT0009531,ACC0023874,CMP0000100,2026-02-09,9,WHATSAPP,SKIPPED,2026-02-09,2026-02
TGT0009532,ACC0006000,CMP0000033,2026-03-29,2,SMS,QUEUED,2026-03-29,2026-03
TGT0009533,ACC0021772,CMP0000025,2026-03-08,9,WHATSAPP,EXPIRED,2026-03-08,2026-03
TGT0009534,ACC0015122,CMP0000029,2026-03-27,5,SMS,QUEUED,2026-03-27,2026-03
TGT0009535,ACC0013539,CMP0000016,2026-04-30,4,VOICE,EXPIRED,2026-04-30,2026-04
TGT0009536,ACC0014441,CMP0000088,2026-03-19,1,SMS,SKIPPED,2026-03-19,2026-03
TGT0009537,ACC0029059,CMP0000031,2026-03-27,6,WHATSAPP,EXPIRED,2026-03-27,2026-03
TGT0009538,ACC0017510,CMP0000102,2026-03-08,4,SMS,SKIPPED,2026-03-08,2026-03
TGT0009539,ACC0002996,CMP0000106,2026-07-05,10,VOICE,CONTACTED,2026-07-05,2026-07
TGT0009540,ACC0007817,CMP0000065,2026-05-24,6,WHATSAPP,CONTACTED,2026-05-24,2026-05
TGT0009541,ACC0026170,CMP0000026,2026-01-07,3,WHATSAPP,QUEUED,2026-01-07,2026-01
TGT0009542,ACC0016362,CMP0000005,2026-05-24,10,VOICE,QUEUED,2026-05-24,2026-05
TGT0009543,ACC0005701,CMP0000112,2026-07-02,8,SMS,SKIPPED,2026-07-02,2026-07
TGT0009544,ACC0022547,CMP0000007,2026-04-01,2,SMS,CONTACTED,2026-04-01,2026-04
TGT0009545,ACC0027620,CMP0000054,2026-04-12,5,WHATSAPP,SKIPPED,2026-04-12,2026-04
TGT0009546,ACC0016503,CMP0000092,2026-01-19,9,FIELD,EXPIRED,2026-01-19,2026-01
TGT0009547,ACC0001277,CMP0000059,2026-01-30,7,WHATSAPP,QUEUED,2026-01-30,2026-01
TGT0009548,ACC0014126,CMP0000107,2026-04-06,6,VOICE,EXPIRED,2026-04-06,2026-04
TGT0009549,ACC0002474,CMP0000043,2026-04-21,7,WHATSAPP,EXPIRED,2026-04-21,2026-04
TGT0009550,ACC0002150,CMP0000023,2026-04-30,9,WHATSAPP,EXPIRED,2026-04-30,2026-04
TGT0009551,ACC0003642,CMP0000095,2026-04-21,2,SMS,CONTACTED,2026-04-21,2026-04
TGT0009552,ACC0016726,CMP0000104,2026-05-18,1,SMS,EXPIRED,2026-05-18,2026-05
TGT0009553,ACC0027403,CMP0000052,2026-05-28,5,FIELD,SKIPPED,2026-05-28,2026-05
TGT0009554,ACC0005735,CMP0000052,2026-01-15,1,SMS,CONTACTED,2026-01-15,2026-01
TGT0009555,ACC0016980,CMP0000031,2026-01-09,7,SMS,CONTACTED,2026-01-09,2026-01
TGT0009556,ACC0019476,CMP0000113,2026-06-06,9,SMS,QUEUED,2026-06-06,2026-06
TGT0009557,ACC0015979,CMP0000107,2026-05-17,9,VOICE,EXPIRED,2026-05-17,2026-05
TGT0009558,ACC0029858,CMP0000095,2026-07-21,7,WHATSAPP,EXPIRED,2026-07-21,2026-07
TGT0009559,ACC0000687,CMP0000038,2026-01-06,6,VOICE,CONTACTED,2026-01-06,2026-01
TGT0009560,ACC0028768,CMP0000086,2026-05-10,2,WHATSAPP,CONTACTED,2026-05-10,2026-05
TGT0009561,ACC0022789,CMP0000087,2026-05-27,1,WHATSAPP,CONTACTED,2026-05-27,2026-05
TGT0009562,ACC0021274,CMP0000095,2026-05-30,4,WHATSAPP,CONTACTED,2026-05-30,2026-05
TGT0009563,ACC0003953,CMP0000115,2026-02-19,6,WHATSAPP,CONTACTED,2026-02-19,2026-02
TGT0009564,ACC0015639,CMP0000087,2026-05-11,8,FIELD,EXPIRED,2026-05-11,2026-05
TGT0009565,ACC0022421,CMP0000100,2026-04-07,6,WHATSAPP,EXPIRED,2026-04-07,2026-04
TGT0009566,ACC0029106,CMP0000023,2026-06-05,10,VOICE,QUEUED,2026-06-05,2026-06
TGT0009567,ACC0023159,CMP0000074,2026-02-05,6,SMS,EXPIRED,2026-02-05,2026-02
TGT0009568,ACC0010243,CMP0000007,2026-06-21,8,VOICE,EXPIRED,2026-06-21,2026-06
TGT0009569,ACC0022706,CMP0000028,2026-03-03,8,SMS,EXPIRED,2026-03-03,2026-03
TGT0009570,ACC0019931,CMP0000035,2026-02-21,5,WHATSAPP,CONTACTED,2026-02-21,2026-02
TGT0009571,ACC0019819,CMP0000048,2026-02-15,3,VOICE,QUEUED,2026-02-15,2026-02
TGT0009572,ACC0014230,CMP0000029,2026-03-23,7,SMS,QUEUED,2026-03-23,2026-03
TGT0009573,ACC0026688,CMP0000008,2026-06-24,3,SMS,CONTACTED,2026-06-24,2026-06
TGT0009574,ACC0007856,CMP0000071,2026-07-23,8,WHATSAPP,QUEUED,2026-07-23,2026-07
TGT0009575,ACC0023017,CMP0000014,2026-05-07,5,WHATSAPP,QUEUED,2026-05-07,2026-05
TGT0009576,ACC0022993,CMP0000030,2026-01-27,5,VOICE,QUEUED,2026-01-27,2026-01
TGT0009577,ACC0016631,CMP0000095,2026-07-13,3,SMS,SKIPPED,2026-07-13,2026-07
TGT0009578,ACC0004124,CMP0000106,2026-05-21,7,FIELD,EXPIRED,2026-05-21,2026-05
TGT0009579,ACC0021680,CMP0000008,2026-02-25,8,VOICE,EXPIRED,2026-02-25,2026-02
TGT0009580,ACC0017849,CMP0000052,2026-04-27,1,WHATSAPP,QUEUED,2026-04-27,2026-04
TGT0009581,ACC0020102,CMP0000047,2026-03-31,1,FIELD,SKIPPED,2026-03-31,2026-03
TGT0009582,ACC0018378,CMP0000058,2026-04-05,2,WHATSAPP,CONTACTED,2026-04-05,2026-04
TGT0009583,ACC0004007,CMP0000093,2026-02-18,9,FIELD,QUEUED,2026-02-18,2026-02
TGT0009584,ACC0007049,CMP0000102,2026-05-08,6,VOICE,SKIPPED,2026-05-08,2026-05
TGT0009585,ACC0017157,CMP0000118,2026-07-03,1,WHATSAPP,SKIPPED,2026-07-03,2026-07
TGT0009586,ACC0017342,CMP0000092,2026-03-28,1,SMS,CONTACTED,2026-03-28,2026-03
TGT0009587,ACC0007727,CMP0000093,2026-06-17,9,SMS,CONTACTED,2026-06-17,2026-06
TGT0009588,ACC0026556,CMP0000114,2026-04-27,9,FIELD,QUEUED,2026-04-27,2026-04
TGT0009589,ACC0018155,CMP0000105,2026-06-16,2,SMS,SKIPPED,2026-06-16,2026-06
TGT0009590,ACC0002112,CMP0000092,2026-03-27,2,WHATSAPP,SKIPPED,2026-03-27,2026-03
TGT0009591,ACC0028816,CMP0000011,2026-07-27,4,VOICE,CONTACTED,2026-07-27,2026-07
TGT0009592,ACC0015605,CMP0000111,2026-05-27,10,SMS,EXPIRED,2026-05-27,2026-05
TGT0009593,ACC0021201,CMP0000057,2026-06-24,4,WHATSAPP,CONTACTED,2026-06-24,2026-06
TGT0009594,ACC0018324,CMP0000001,2026-02-01,8,SMS,QUEUED,2026-02-01,2026-02
TGT0009595,ACC0007159,CMP0000037,2026-02-17,9,FIELD,QUEUED,2026-02-17,2026-02
TGT0009596,ACC0012024,CMP0000048,2026-01-08,5,FIELD,SKIPPED,2026-01-08,2026-01
TGT0009597,ACC0018294,CMP0000073,2026-02-18,6,SMS,EXPIRED,2026-02-18,2026-02
TGT0009598,ACC0022352,CMP0000084,2026-06-12,2,VOICE,SKIPPED,2026-06-12,2026-06
TGT0009599,ACC0029514,CMP0000057,2026-01-09,5,WHATSAPP,EXPIRED,2026-01-09,2026-01
TGT0009600,ACC0007157,CMP0000108,2026-02-19,4,VOICE,CONTACTED,2026-02-19,2026-02
TGT0009601,ACC0026363,CMP0000115,2026-06-08,6,VOICE,SKIPPED,2026-06-08,2026-06
TGT0009602,ACC0021628,CMP0000006,2026-02-21,1,FIELD,QUEUED,2026-02-21,2026-02
TGT0009603,ACC0022437,CMP0000041,2026-03-29,7,FIELD,QUEUED,2026-03-29,2026-03
TGT0009604,ACC0022923,CMP0000035,2026-02-26,4,WHATSAPP,SKIPPED,2026-02-26,2026-02
TGT0009605,ACC0010702,CMP0000011,2026-07-26,9,WHATSAPP,CONTACTED,2026-07-26,2026-07
TGT0009606,ACC0029056,CMP0000037,2026-06-03,4,VOICE,CONTACTED,2026-06-03,2026-06
TGT0009607,ACC0028702,CMP0000063,2026-07-28,4,SMS,CONTACTED,2026-07-28,2026-07
TGT0009608,ACC0002634,CMP0000094,2026-01-17,4,WHATSAPP,QUEUED,2026-01-17,2026-01
TGT0009609,ACC0027669,CMP0000003,2026-06-30,2,SMS,SKIPPED,2026-06-30,2026-06
TGT0009610,ACC0029507,CMP0000083,2026-05-11,4,SMS,CONTACTED,2026-05-11,2026-05
TGT0009611,ACC0019344,CMP0000107,2026-04-25,8,WHATSAPP,CONTACTED,2026-04-25,2026-04
TGT0009612,ACC0019813,CMP0000008,2026-04-27,10,WHATSAPP,SKIPPED,2026-04-27,2026-04
TGT0009613,ACC0014442,CMP0000047,2026-05-01,4,WHATSAPP,SKIPPED,2026-05-01,2026-05
TGT0009614,ACC0021246,CMP0000058,2026-06-11,6,SMS,SKIPPED,2026-06-11,2026-06
TGT0009615,ACC0003597,CMP0000042,2026-06-23,7,FIELD,EXPIRED,2026-06-23,2026-06
TGT0009616,ACC0003412,CMP0000030,2026-07-11,5,FIELD,QUEUED,2026-07-11,2026-07
TGT0009617,ACC0002315,CMP0000085,2026-02-26,1,VOICE,CONTACTED,2026-02-26,2026-02
TGT0009618,ACC0012276,CMP0000097,2026-02-13,10,SMS,EXPIRED,2026-02-13,2026-02
TGT0009619,ACC0004960,CMP0000005,2026-02-24,3,FIELD,QUEUED,2026-02-24,2026-02
TGT0009620,ACC0020154,CMP0000015,2026-07-18,6,FIELD,CONTACTED,2026-07-18,2026-07
