raw_borrower_id,canonical_borrower_id,resolution_method,resolution_confidence,account_count
BRW0007522,BRW::BRW0007522,stable_borrower_id,HIGH,5.0
BRW0001361,BRW::BRW0001361,stable_borrower_id,HIGH,7.0
BRW0008968,BRW::BRW0008968,stable_borrower_id,HIGH,2.0
BRW0002696,BRW::BRW0002696,stable_borrower_id,HIGH,1.0
BRW0010737,BRW::BRW0010737,stable_borrower_id,HIGH,4.0
BRW0008790,BRW::BRW0008790,stable_borrower_id,HIGH,4.0
BRW0003272,BRW::BRW0003272,stable_borrower_id,HIGH,3.0
BRW0006759,BRW::BRW0006759,stable_borrower_id,HIGH,2.0
BRW0001329,BRW::BRW0001329,stable_borrower_id,HIGH,3.0
BRW0001197,BRW::BRW0001197,stable_borrower_id,HIGH,4.0
BRW0011473,BRW::BRW0011473,stable_borrower_id,HIGH,3.0
BRW0009630,BRW::BRW0009630,stable_borrower_id,HIGH,1.0
BRW0001854,BRW::BRW0001854,stable_borrower_id,HIGH,2.0
BRW0003393,BRW::BRW0003393,stable_borrower_id,HIGH,2.0
BRW0002373,BRW::BRW0002373,stable_borrower_id,HIGH,1.0
BRW0004742,BRW::BRW0004742,stable_borrower_id,HIGH,1.0
BRW0003496,BRW::BRW0003496,stable_borrower_id,HIGH,2.0
BRW0003937,BRW::BRW0003937,stable_borrower_id,HIGH,3.0
BRW0006353,BRW::BRW0006353,stable_borrower_id,HIGH,3.0
BRW0002269,BRW::BRW0002269,stable_borrower_id,HIGH,1.0
BRW0010594,BRW::BRW0010594,stable_borrower_id,HIGH,1.0
BRW0008732,BRW::BRW0008732,stable_borrower_id,HIGH,8.0
BRW0009127,BRW::BRW0009127,stable_borrower_id,HIGH,2.0
BRW0002034,BRW::BRW0002034,stable_borrower_id,HIGH,9.0
BRW0008498,BRW::BRW0008498,stable_borrower_id,HIGH,2.0
BRW0010035,BRW::BRW0010035,stable_borrower_id,HIGH,4.0
BRW0002103,BRW::BRW0002103,stable_borrower_id,HIGH,1.0
BRW0009016,BRW::BRW0009016,stable_borrower_id,HIGH,1.0
BRW0004293,BRW::BRW0004293,stable_borrower_id,HIGH,1.0
BRW0009451,BRW::BRW0009451,stable_borrower_id,HIGH,1.0
BRW0005741,BRW::BRW0005741,stable_borrower_id,HIGH,3.0
BRW0009627,BRW::BRW0009627,stable_borrower_id,HIGH,4.0
BRW0001770,BRW::BRW0001770,stable_borrower_id,HIGH,3.0
BRW0004669,BRW::BRW0004669,stable_borrower_id,HIGH,2.0
BRW0003282,BRW::BRW0003282,stable_borrower_id,HIGH,2.0
BRW0002981,BRW::BRW0002981,stable_borrower_id,HIGH,2.0
BRW0003700,BRW::BRW0003700,stable_borrower_id,HIGH,4.0
BRW0004590,BRW::BRW0004590,stable_borrower_id,HIGH,1.0
BRW0001528,BRW::BRW0001528,stable_borrower_id,HIGH,3.0
BRW0008485,BRW::BRW0008485,stable_borrower_id,HIGH,2.0
BRW0006603,BRW::BRW0006603,stable_borrower_id,HIGH,
BRW0009952,BRW::BRW0009952,stable_borrower_id,HIGH,1.0
BRW0008461,BRW::BRW0008461,stable_borrower_id,HIGH,3.0
BRW0001789,BRW::BRW0001789,stable_borrower_id,HIGH,4.0
BRW0000840,BRW::BRW0000840,stable_borrower_id,HIGH,2.0
BRW0005074,BRW::BRW0005074,stable_borrower_id,HIGH,4.0
BRW0005774,BRW::BRW0005774,stable_borrower_id,HIGH,2.0
BRW0002883,BRW::BRW0002883,stable_borrower_id,HIGH,2.0
BRW0009387,BRW::BRW0009387,stable_borrower_id,HIGH,1.0
BRW0006979,BRW::BRW0006979,stable_borrower_id,HIGH,3.0
BRW0008976,BRW::BRW0008976,stable_borrower_id,HIGH,4.0
BRW0001309,BRW::BRW0001309,stable_borrower_id,HIGH,2.0
BRW0009781,BRW::BRW0009781,stable_borrower_id,HIGH,2.0
BRW0002474,BRW::BRW0002474,stable_borrower_id,HIGH,3.0
BRW0005379,BRW::BRW0005379,stable_borrower_id,HIGH,1.0
BRW0005273,BRW::BRW0005273,stable_borrower_id,HIGH,4.0
BRW0009847,BRW::BRW0009847,stable_borrower_id,HIGH,1.0
BRW0003323,BRW::BRW0003323,stable_borrower_id,HIGH,3.0
BRW0002890,BRW::BRW0002890,stable_borrower_id,HIGH,2.0
BRW0004076,BRW::BRW0004076,stable_borrower_id,HIGH,4.0
BRW0004330,BRW::BRW0004330,stable_borrower_id,HIGH,3.0
BRW0002181,BRW::BRW0002181,stable_borrower_id,HIGH,2.0
BRW0002117,BRW::BRW0002117,stable_borrower_id,HIGH,
BRW0002777,BRW::BRW0002777,stable_borrower_id,HIGH,4.0
BRW0005610,BRW::BRW0005610,stable_borrower_id,HIGH,2.0
BRW0004121,BRW::BRW0004121,stable_borrower_id,HIGH,1.0
BRW0004705,BRW::BRW0004705,stable_borrower_id,HIGH,3.0
BRW0008629,BRW::BRW0008629,stable_borrower_id,HIGH,3.0
BRW0002892,BRW::BRW0002892,stable_borrower_id,HIGH,2.0
BRW0010919,BRW::BRW0010919,stable_borrower_id,HIGH,3.0
BRW0009022,BRW::BRW0009022,stable_borrower_id,HIGH,
BRW0002097,BRW::BRW0002097,stable_borrower_id,HIGH,2.0
BRW0003767,BRW::BRW0003767,stable_borrower_id,HIGH,
BRW0002203,BRW::BRW0002203,stable_borrower_id,HIGH,4.0
BRW0003274,BRW::BRW0003274,stable_borrower_id,HIGH,1.0
BRW0004386,BRW::BRW0004386,stable_borrower_id,HIGH,2.0
BRW0001571,BRW::BRW0001571,stable_borrower_id,HIGH,3.0
BRW0000174,BRW::BRW0000174,stable_borrower_id,HIGH,4.0
BRW0005266,BRW::BRW0005266,stable_borrower_id,HIGH,4.0
BRW0008412,BRW::BRW0008412,stable_borrower_id,HIGH,3.0
BRW0003636,BRW::BRW0003636,stable_borrower_id,HIGH,2.0
BRW0010326,BRW::BRW0010326,stable_borrower_id,HIGH,2.0
BRW0004432,BRW::BRW0004432,stable_borrower_id,HIGH,2.0
BRW0010810,BRW::BRW0010810,stable_borrower_id,HIGH,1.0
BRW0002832,BRW::BRW0002832,stable_borrower_id,HIGH,2.0
BRW0006473,BRW::BRW0006473,stable_borrower_id,HIGH,1.0
BRW0009158,BRW::BRW0009158,stable_borrower_id,HIGH,3.0
BRW0000709,BRW::BRW0000709,stable_borrower_id,HIGH,2.0
BRW0011161,BRW::BRW0011161,stable_borrower_id,HIGH,
BRW0004380,BRW::BRW0004380,stable_borrower_id,HIGH,4.0
BRW0005976,BRW::BRW0005976,stable_borrower_id,HIGH,4.0
BRW0007542,BRW::BRW0007542,stable_borrower_id,HIGH,7.0
BRW0007716,BRW::BRW0007716,stable_borrower_id,HIGH,2.0
BRW0000285,BRW::BRW0000285,stable_borrower_id,HIGH,2.0
BRW0010407,BRW::BRW0010407,stable_borrower_id,HIGH,5.0
BRW0007484,BRW::BRW0007484,stable_borrower_id,HIGH,5.0
BRW0011986,BRW::BRW0011986,stable_borrower_id,HIGH,3.0
BRW0005659,BRW::BRW0005659,stable_borrower_id,HIGH,
BRW0007363,BRW::BRW0007363,stable_borrower_id,HIGH,3.0
BRW0005293,BRW::BRW0005293,stable_borrower_id,HIGH,2.0
BRW0010678,BRW::BRW0010678,stable_borrower_id,HIGH,1.0
BRW0009989,BRW::BRW0009989,stable_borrower_id,HIGH,3.0
BRW0010904,BRW::BRW0010904,stable_borrower_id,HIGH,3.0
BRW0006052,BRW::BRW0006052,stable_borrower_id,HIGH,1.0
BRW0009498,BRW::BRW0009498,stable_borrower_id,HIGH,4.0
BRW0004306,BRW::BRW0004306,stable_borrower_id,HIGH,
BRW0005532,BRW::BRW0005532,stable_borrower_id,HIGH,6.0
BRW0009123,BRW::BRW0009123,stable_borrower_id,HIGH,2.0
BRW0000974,BRW::BRW0000974,stable_borrower_id,HIGH,3.0
BRW0008526,BRW::BRW0008526,stable_borrower_id,HIGH,3.0
BRW0000190,BRW::BRW0000190,stable_borrower_id,HIGH,
BRW0006968,BRW::BRW0006968,stable_borrower_id,HIGH,4.0
BRW0005727,BRW::BRW0005727,stable_borrower_id,HIGH,1.0
BRW0005625,BRW::BRW0005625,stable_borrower_id,HIGH,3.0
BRW0005932,BRW::BRW0005932,stable_borrower_id,HIGH,3.0
BRW0005904,BRW::BRW0005904,stable_borrower_id,HIGH,8.0
BRW0004889,BRW::BRW0004889,stable_borrower_id,HIGH,1.0
BRW0005417,BRW::BRW0005417,stable_borrower_id,HIGH,3.0
BRW0006819,BRW::BRW0006819,stable_borrower_id,HIGH,2.0
BRW0009162,BRW::BRW0009162,stable_borrower_id,HIGH,2.0
BRW0006626,BRW::BRW0006626,stable_borrower_id,HIGH,2.0
BRW0007711,BRW::BRW0007711,stable_borrower_id,HIGH,2.0
BRW0010040,BRW::BRW0010040,stable_borrower_id,HIGH,4.0
BRW0011875,BRW::BRW0011875,stable_borrower_id,HIGH,2.0
BRW0001304,BRW::BRW0001304,stable_borrower_id,HIGH,1.0
BRW0008556,BRW::BRW0008556,stable_borrower_id,HIGH,3.0
BRW0002703,BRW::BRW0002703,stable_borrower_id,HIGH,2.0
BRW0002362,BRW::BRW0002362,stable_borrower_id,HIGH,3.0
BRW0009517,BRW::BRW0009517,stable_borrower_id,HIGH,4.0
BRW0000825,BRW::BRW0000825,stable_borrower_id,HIGH,2.0
BRW0010175,BRW::BRW0010175,stable_borrower_id,HIGH,3.0
BRW0009247,BRW::BRW0009247,stable_borrower_id,HIGH,2.0
BRW0011938,BRW::BRW0011938,stable_borrower_id,HIGH,2.0
BRW0008016,BRW::BRW0008016,stable_borrower_id,HIGH,1.0
BRW0010475,BRW::BRW0010475,stable_borrower_id,HIGH,1.0
BRW0001423,BRW::BRW0001423,stable_borrower_id,HIGH,4.0
BRW0010679,BRW::BRW0010679,stable_borrower_id,HIGH,4.0
BRW0001924,BRW::BRW0001924,stable_borrower_id,HIGH,4.0
BRW0003773,BRW::BRW0003773,stable_borrower_id,HIGH,8.0
BRW0001539,BRW::BRW0001539,stable_borrower_id,HIGH,4.0
BRW0004820,BRW::BRW0004820,stable_borrower_id,HIGH,2.0
BRW0008988,BRW::BRW0008988,stable_borrower_id,HIGH,2.0
BRW0003218,BRW::BRW0003218,stable_borrower_id,HIGH,
BRW0009867,BRW::BRW0009867,stable_borrower_id,HIGH,2.0
BRW0007276,BRW::BRW0007276,stable_borrower_id,HIGH,1.0
BRW0007548,BRW::BRW0007548,stable_borrower_id,HIGH,5.0
BRW0011266,BRW::BRW0011266,stable_borrower_id,HIGH,3.0
BRW0005183,BRW::BRW0005183,stable_borrower_id,HIGH,5.0
BRW0004136,BRW::BRW0004136,stable_borrower_id,HIGH,3.0
BRW0011935,BRW::BRW0011935,stable_borrower_id,HIGH,2.0
BRW0006685,BRW::BRW0006685,stable_borrower_id,HIGH,5.0
BRW0007376,BRW::BRW0007376,stable_borrower_id,HIGH,2.0
BRW0003556,BRW::BRW0003556,stable_borrower_id,HIGH,7.0
BRW0002586,BRW::BRW0002586,stable_borrower_id,HIGH,2.0
BRW0002038,BRW::BRW0002038,stable_borrower_id,HIGH,1.0
BRW0002683,BRW::BRW0002683,stable_borrower_id,HIGH,4.0
BRW0002343,BRW::BRW0002343,stable_borrower_id,HIGH,4.0
BRW0008961,BRW::BRW0008961,stable_borrower_id,HIGH,1.0
BRW0000696,BRW::BRW0000696,stable_borrower_id,HIGH,
BRW0007553,BRW::BRW0007553,stable_borrower_id,HIGH,4.0
BRW0011392,BRW::BRW0011392,stable_borrower_id,HIGH,3.0
BRW0009187,BRW::BRW0009187,stable_borrower_id,HIGH,5.0
BRW0004835,BRW::BRW0004835,stable_borrower_id,HIGH,5.0
BRW0000713,BRW::BRW0000713,stable_borrower_id,HIGH,3.0
BRW0010010,BRW::BRW0010010,stable_borrower_id,HIGH,2.0
BRW0000038,BRW::BRW0000038,stable_borrower_id,HIGH,1.0
BRW0008176,BRW::BRW0008176,stable_borrower_id,HIGH,1.0
BRW0008052,BRW::BRW0008052,stable_borrower_id,HIGH,1.0
BRW0002304,BRW::BRW0002304,stable_borrower_id,HIGH,3.0
BRW0008879,BRW::BRW0008879,stable_borrower_id,HIGH,2.0
BRW0002106,BRW::BRW0002106,stable_borrower_id,HIGH,2.0
BRW0002708,BRW::BRW0002708,stable_borrower_id,HIGH,3.0
BRW0009744,BRW::BRW0009744,stable_borrower_id,HIGH,2.0
BRW0011750,BRW::BRW0011750,stable_borrower_id,HIGH,2.0
BRW0003177,BRW::BRW0003177,stable_borrower_id,HIGH,1.0
BRW0011057,BRW::BRW0011057,stable_borrower_id,HIGH,5.0
BRW0010960,BRW::BRW0010960,stable_borrower_id,HIGH,
BRW0009233,BRW::BRW0009233,stable_borrower_id,HIGH,3.0
BRW0001681,BRW::BRW0001681,stable_borrower_id,HIGH,1.0
BRW0003594,BRW::BRW0003594,stable_borrower_id,HIGH,3.0
BRW0008133,BRW::BRW0008133,stable_borrower_id,HIGH,6.0
BRW0011991,BRW::BRW0011991,stable_borrower_id,HIGH,3.0
BRW0009774,BRW::BRW0009774,stable_borrower_id,HIGH,2.0
BRW0005044,BRW::BRW0005044,stable_borrower_id,HIGH,2.0
BRW0002824,BRW::BRW0002824,stable_borrower_id,HIGH,1.0
BRW0011525,BRW::BRW0011525,stable_borrower_id,HIGH,
BRW0003315,BRW::BRW0003315,stable_borrower_id,HIGH,4.0
BRW0004107,BRW::BRW0004107,stable_borrower_id,HIGH,3.0
BRW0011575,BRW::BRW0011575,stable_borrower_id,HIGH,4.0
BRW0006740,BRW::BRW0006740,stable_borrower_id,HIGH,2.0
BRW0003176,BRW::BRW0003176,stable_borrower_id,HIGH,2.0
BRW0000065,BRW::BRW0000065,stable_borrower_id,HIGH,2.0
BRW0005160,BRW::BRW0005160,stable_borrower_id,HIGH,2.0
BRW0011833,BRW::BRW0011833,stable_borrower_id,HIGH,3.0
BRW0005191,BRW::BRW0005191,stable_borrower_id,HIGH,4.0
BRW0008395,BRW::BRW0008395,stable_borrower_id,HIGH,4.0
BRW0003037,BRW::BRW0003037,stable_borrower_id,HIGH,3.0
BRW0009308,BRW::BRW0009308,stable_borrower_id,HIGH,
BRW0009310,BRW::BRW0009310,stable_borrower_id,HIGH,2.0
BRW0007300,BRW::BRW0007300,stable_borrower_id,HIGH,
BRW0009263,BRW::BRW0009263,stable_borrower_id,HIGH,3.0
BRW0006946,BRW::BRW0006946,stable_borrower_id,HIGH,5.0
BRW0004540,BRW::BRW0004540,stable_borrower_id,HIGH,3.0
BRW0008855,BRW::BRW0008855,stable_borrower_id,HIGH,4.0
BRW0010022,BRW::BRW0010022,stable_borrower_id,HIGH,4.0
BRW0010093,BRW::BRW0010093,stable_borrower_id,HIGH,2.0
BRW0002557,BRW::BRW0002557,stable_borrower_id,HIGH,2.0
BRW0008120,BRW::BRW0008120,stable_borrower_id,HIGH,1.0
BRW0000052,BRW::BRW0000052,stable_borrower_id,HIGH,2.0
BRW0006864,BRW::BRW0006864,stable_borrower_id,HIGH,2.0
BRW0006855,BRW::BRW0006855,stable_borrower_id,HIGH,
BRW0004362,BRW::BRW0004362,stable_borrower_id,HIGH,2.0
BRW0011929,BRW::BRW0011929,stable_borrower_id,HIGH,3.0
BRW0010596,BRW::BRW0010596,stable_borrower_id,HIGH,2.0
BRW0000464,BRW::BRW0000464,stable_borrower_id,HIGH,1.0
BRW0002507,BRW::BRW0002507,stable_borrower_id,HIGH,2.0
BRW0002496,BRW::BRW0002496,stable_borrower_id,HIGH,3.0
BRW0010771,BRW::BRW0010771,stable_borrower_id,HIGH,4.0
BRW0006227,BRW::BRW0006227,stable_borrower_id,HIGH,1.0
BRW0008747,BRW::BRW0008747,stable_borrower_id,HIGH,3.0
BRW0009720,BRW::BRW0009720,stable_borrower_id,HIGH,4.0
BRW0009212,BRW::BRW0009212,stable_borrower_id,HIGH,3.0
BRW0001069,BRW::BRW0001069,stable_borrower_id,HIGH,
BRW0001685,BRW::BRW0001685,stable_borrower_id,HIGH,2.0
BRW0004743,BRW::BRW0004743,stable_borrower_id,HIGH,4.0
BRW0004061,BRW::BRW0004061,stable_borrower_id,HIGH,3.0
BRW0008965,BRW::BRW0008965,stable_borrower_id,HIGH,2.0
BRW0001875,BRW::BRW0001875,stable_borrower_id,HIGH,3.0
BRW0004459,BRW::BRW0004459,stable_borrower_id,HIGH,2.0
BRW0002839,BRW::BRW0002839,stable_borrower_id,HIGH,
BRW0002267,BRW::BRW0002267,stable_borrower_id,HIGH,1.0
BRW0002074,BRW::BRW0002074,stable_borrower_id,HIGH,1.0
BRW0002346,BRW::BRW0002346,stable_borrower_id,HIGH,2.0
BRW0006773,BRW::BRW0006773,stable_borrower_id,HIGH,7.0
BRW0004921,BRW::BRW0004921,stable_borrower_id,HIGH,1.0
BRW0005224,BRW::BRW0005224,stable_borrower_id,HIGH,3.0
BRW0005754,BRW::BRW0005754,stable_borrower_id,HIGH,2.0
BRW0008893,BRW::BRW0008893,stable_borrower_id,HIGH,2.0
BRW0010342,BRW::BRW0010342,stable_borrower_id,HIGH,1.0
BRW0006318,BRW::BRW0006318,stable_borrower_id,HIGH,3.0
BRW0007708,BRW::BRW0007708,stable_borrower_id,HIGH,1.0
BRW0008863,BRW::BRW0008863,stable_borrower_id,HIGH,1.0
BRW0008285,BRW::BRW0008285,stable_borrower_id,HIGH,4.0
BRW0001612,BRW::BRW0001612,stable_borrower_id,HIGH,3.0
BRW0011796,BRW::BRW0011796,stable_borrower_id,HIGH,3.0
BRW0001978,BRW::BRW0001978,stable_borrower_id,HIGH,3.0
BRW0004943,BRW::BRW0004943,stable_borrower_id,HIGH,
BRW0007832,BRW::BRW0007832,stable_borrower_id,HIGH,4.0
BRW0004841,BRW::BRW0004841,stable_borrower_id,HIGH,2.0
BRW0002918,BRW::BRW0002918,stable_borrower_id,HIGH,6.0
BRW0011081,BRW::BRW0011081,stable_borrower_id,HIGH,
BRW0000859,BRW::BRW0000859,stable_borrower_id,HIGH,3.0
BRW0002951,BRW::BRW0002951,stable_borrower_id,HIGH,2.0
BRW0011916,BRW::BRW0011916,stable_borrower_id,HIGH,1.0
BRW0008758,BRW::BRW0008758,stable_borrower_id,HIGH,3.0
BRW0001044,BRW::BRW0001044,stable_borrower_id,HIGH,1.0
BRW0009055,BRW::BRW0009055,stable_borrower_id,HIGH,3.0
BRW0011635,BRW::BRW0011635,stable_borrower_id,HIGH,3.0
BRW0001174,BRW::BRW0001174,stable_borrower_id,HIGH,2.0
BRW0004969,BRW::BRW0004969,stable_borrower_id,HIGH,2.0
BRW0005619,BRW::BRW0005619,stable_borrower_id,HIGH,2.0
BRW0001573,BRW::BRW0001573,stable_borrower_id,HIGH,7.0
BRW0002407,BRW::BRW0002407,stable_borrower_id,HIGH,
BRW0002086,BRW::BRW0002086,stable_borrower_id,HIGH,
BRW0002225,BRW::BRW0002225,stable_borrower_id,HIGH,5.0
BRW0004843,BRW::BRW0004843,stable_borrower_id,HIGH,3.0
BRW0005566,BRW::BRW0005566,stable_borrower_id,HIGH,1.0
BRW0002856,BRW::BRW0002856,stable_borrower_id,HIGH,1.0
BRW0003474,BRW::BRW0003474,stable_borrower_id,HIGH,4.0
BRW0002307,BRW::BRW0002307,stable_borrower_id,HIGH,1.0
BRW0009553,BRW::BRW0009553,stable_borrower_id,HIGH,3.0
BRW0002542,BRW::BRW0002542,stable_borrower_id,HIGH,3.0
BRW0010892,BRW::BRW0010892,stable_borrower_id,HIGH,1.0
BRW0006467,BRW::BRW0006467,stable_borrower_id,HIGH,4.0
BRW0009633,BRW::BRW0009633,stable_borrower_id,HIGH,2.0
BRW0007637,BRW::BRW0007637,stable_borrower_id,HIGH,2.0
BRW0003193,BRW::BRW0003193,stable_borrower_id,HIGH,2.0
BRW0007217,BRW::BRW0007217,stable_borrower_id,HIGH,4.0
BRW0003290,BRW::BRW0003290,stable_borrower_id,HIGH,5.0
BRW0001423,BRW::BRW0001423,stable_borrower_id,HIGH,4.0
BRW0003057,BRW::BRW0003057,stable_borrower_id,HIGH,5.0
BRW0003308,BRW::BRW0003308,stable_borrower_id,HIGH,1.0
BRW0001621,BRW::BRW0001621,stable_borrower_id,HIGH,1.0
BRW0000284,BRW::BRW0000284,stable_borrower_id,HIGH,
BRW0011326,BRW::BRW0011326,stable_borrower_id,HIGH,2.0
BRW0006162,BRW::BRW0006162,stable_borrower_id,HIGH,2.0
BRW0004825,BRW::BRW0004825,stable_borrower_id,HIGH,2.0
BRW0011160,BRW::BRW0011160,stable_borrower_id,HIGH,3.0
BRW0002697,BRW::BRW0002697,stable_borrower_id,HIGH,1.0
BRW0004835,BRW::BRW0004835,stable_borrower_id,HIGH,5.0
BRW0010161,BRW::BRW0010161,stable_borrower_id,HIGH,2.0
BRW0007585,BRW::BRW0007585,stable_borrower_id,HIGH,4.0
BRW0004791,BRW::BRW0004791,stable_borrower_id,HIGH,2.0
BRW0003070,BRW::BRW0003070,stable_borrower_id,HIGH,2.0
BRW0000422,BRW::BRW0000422,stable_borrower_id,HIGH,3.0
BRW0001021,BRW::BRW0001021,stable_borrower_id,HIGH,3.0
BRW0001944,BRW::BRW0001944,stable_borrower_id,HIGH,
BRW0009440,BRW::BRW0009440,stable_borrower_id,HIGH,1.0
BRW0007672,BRW::BRW0007672,stable_borrower_id,HIGH,2.0
BRW0005202,BRW::BRW0005202,stable_borrower_id,HIGH,4.0
BRW0009395,BRW::BRW0009395,stable_borrower_id,HIGH,4.0
BRW0001930,BRW::BRW0001930,stable_borrower_id,HIGH,2.0
BRW0002532,BRW::BRW0002532,stable_borrower_id,HIGH,1.0
BRW0004713,BRW::BRW0004713,stable_borrower_id,HIGH,3.0
BRW0011009,BRW::BRW0011009,stable_borrower_id,HIGH,3.0
BRW0007371,BRW::BRW0007371,stable_borrower_id,HIGH,3.0
BRW0010212,BRW::BRW0010212,stable_borrower_id,HIGH,4.0
BRW0002978,BRW::BRW0002978,stable_borrower_id,HIGH,
BRW0010181,BRW::BRW0010181,stable_borrower_id,HIGH,3.0
BRW0000870,BRW::BRW0000870,stable_borrower_id,HIGH,1.0
BRW0002732,BRW::BRW0002732,stable_borrower_id,HIGH,1.0
BRW0006277,BRW::BRW0006277,stable_borrower_id,HIGH,4.0
BRW0000607,BRW::BRW0000607,stable_borrower_id,HIGH,
BRW0010300,BRW::BRW0010300,stable_borrower_id,HIGH,6.0
BRW0010410,BRW::BRW0010410,stable_borrower_id,HIGH,2.0
BRW0006498,BRW::BRW0006498,stable_borrower_id,HIGH,1.0
BRW0003670,BRW::BRW0003670,stable_borrower_id,HIGH,2.0
BRW0001188,BRW::BRW0001188,stable_borrower_id,HIGH,4.0
BRW0007427,BRW::BRW0007427,stable_borrower_id,HIGH,1.0
BRW0006453,BRW::BRW0006453,stable_borrower_id,HIGH,1.0
BRW0009120,BRW::BRW0009120,stable_borrower_id,HIGH,3.0
BRW0007231,BRW::BRW0007231,stable_borrower_id,HIGH,5.0
BRW0001540,BRW::BRW0001540,stable_borrower_id,HIGH,3.0
BRW0001462,BRW::BRW0001462,stable_borrower_id,HIGH,1.0
BRW0009371,BRW::BRW0009371,stable_borrower_id,HIGH,4.0
BRW0001909,BRW::BRW0001909,stable_borrower_id,HIGH,2.0
BRW0011263,BRW::BRW0011263,stable_borrower_id,HIGH,4.0
BRW0001272,BRW::BRW0001272,stable_borrower_id,HIGH,4.0
BRW0008741,BRW::BRW0008741,stable_borrower_id,HIGH,
BRW0011703,BRW::BRW0011703,stable_borrower_id,HIGH,1.0
BRW0005295,BRW::BRW0005295,stable_borrower_id,HIGH,3.0
BRW0000681,BRW::BRW0000681,stable_borrower_id,HIGH,3.0
BRW0010521,BRW::BRW0010521,stable_borrower_id,HIGH,2.0
BRW0002248,BRW::BRW0002248,stable_borrower_id,HIGH,3.0
BRW0006330,BRW::BRW0006330,stable_borrower_id,HIGH,3.0
BRW0011815,BRW::BRW0011815,stable_borrower_id,HIGH,1.0
BRW0008938,BRW::BRW0008938,stable_borrower_id,HIGH,1.0
BRW0000556,BRW::BRW0000556,stable_borrower_id,HIGH,3.0
BRW0009847,BRW::BRW0009847,stable_borrower_id,HIGH,1.0
BRW0001935,BRW::BRW0001935,stable_borrower_id,HIGH,2.0
BRW0008993,BRW::BRW0008993,stable_borrower_id,HIGH,2.0
BRW0007452,BRW::BRW0007452,stable_borrower_id,HIGH,1.0
BRW0003455,BRW::BRW0003455,stable_borrower_id,HIGH,3.0
BRW0005084,BRW::BRW0005084,stable_borrower_id,HIGH,
BRW0001415,BRW::BRW0001415,stable_borrower_id,HIGH,2.0
BRW0011842,BRW::BRW0011842,stable_borrower_id,HIGH,1.0
BRW0002861,BRW::BRW0002861,stable_borrower_id,HIGH,5.0
BRW0003705,BRW::BRW0003705,stable_borrower_id,HIGH,1.0
BRW0006035,BRW::BRW0006035,stable_borrower_id,HIGH,
BRW0008069,BRW::BRW0008069,stable_borrower_id,HIGH,3.0
BRW0006064,BRW::BRW0006064,stable_borrower_id,HIGH,3.0
BRW0006062,BRW::BRW0006062,stable_borrower_id,HIGH,3.0
BRW0006992,BRW::BRW0006992,stable_borrower_id,HIGH,
BRW0010293,BRW::BRW0010293,stable_borrower_id,HIGH,2.0
BRW0004742,BRW::BRW0004742,stable_borrower_id,HIGH,1.0
BRW0009986,BRW::BRW0009986,stable_borrower_id,HIGH,
BRW0009443,BRW::BRW0009443,stable_borrower_id,HIGH,4.0
BRW0011533,BRW::BRW0011533,stable_borrower_id,HIGH,5.0
BRW0010958,BRW::BRW0010958,stable_borrower_id,HIGH,1.0
BRW0009579,BRW::BRW0009579,stable_borrower_id,HIGH,4.0
BRW0002961,BRW::BRW0002961,stable_borrower_id,HIGH,3.0
BRW0009292,BRW::BRW0009292,stable_borrower_id,HIGH,2.0
BRW0008839,BRW::BRW0008839,stable_borrower_id,HIGH,3.0
BRW0003475,BRW::BRW0003475,stable_borrower_id,HIGH,4.0
BRW0008136,BRW::BRW0008136,stable_borrower_id,HIGH,
BRW0003036,BRW::BRW0003036,stable_borrower_id,HIGH,1.0
BRW0006278,BRW::BRW0006278,stable_borrower_id,HIGH,5.0
BRW0009561,BRW::BRW0009561,stable_borrower_id,HIGH,
BRW0002263,BRW::BRW0002263,stable_borrower_id,HIGH,3.0
BRW0004044,BRW::BRW0004044,stable_borrower_id,HIGH,2.0
BRW0009543,BRW::BRW0009543,stable_borrower_id,HIGH,3.0
BRW0005446,BRW::BRW0005446,stable_borrower_id,HIGH,3.0
BRW0011528,BRW::BRW0011528,stable_borrower_id,HIGH,2.0
BRW0000096,BRW::BRW0000096,stable_borrower_id,HIGH,2.0
BRW0008663,BRW::BRW0008663,stable_borrower_id,HIGH,3.0
BRW0009771,BRW::BRW0009771,stable_borrower_id,HIGH,1.0
BRW0011015,BRW::BRW0011015,stable_borrower_id,HIGH,3.0
BRW0001882,BRW::BRW0001882,stable_borrower_id,HIGH,1.0
BRW0011811,BRW::BRW0011811,stable_borrower_id,HIGH,3.0
BRW0004708,BRW::BRW0004708,stable_borrower_id,HIGH,3.0
BRW0004225,BRW::BRW0004225,stable_borrower_id,HIGH,2.0
BRW0004267,BRW::BRW0004267,stable_borrower_id,HIGH,2.0
BRW0007659,BRW::BRW0007659,stable_borrower_id,HIGH,2.0
BRW0007912,BRW::BRW0007912,stable_borrower_id,HIGH,2.0
BRW0005688,BRW::BRW0005688,stable_borrower_id,HIGH,3.0
BRW0000853,BRW::BRW0000853,stable_borrower_id,HIGH,2.0
BRW0011840,BRW::BRW0011840,stable_borrower_id,HIGH,3.0
BRW0002666,BRW::BRW0002666,stable_borrower_id,HIGH,4.0
BRW0001126,BRW::BRW0001126,stable_borrower_id,HIGH,1.0
BRW0007169,BRW::BRW0007169,stable_borrower_id,HIGH,2.0
